																									
	JHH-4	JHH4	_2787	MSI-S	Liver	NA	Carcinoma	Hepatocellular carcinoma	Male	51	Japanese	NA	NA	NA	NA	ARLES_p_NCLE_DNAAffy2_S_GenomeWideSNP_6_E02_256100	Y	NA							
	JHH-6	JHH6	_2788	MSI-S	Liver	NA	Carcinoma	Hepatocellular carcinoma	Female	57	Japanese	NA	NA	1240159	Y	VAULT_p_NCLE_DNAAffy14_GenomeWideSNP_6_G05_698646	Y	NA							
	MKN74	NA	_2791	NA	Stomach	NA	Carcinoma	Tubular adenocarcinoma	Male	37	Japanese	NA	NA	NA	NA	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_C04_437546	Y	NA							
	KNS-60	KNS60	_2798	NA	CNS	Brain	Glioma	Astrocytoma Grade IV	Male	55	NA	NA	NA	NA	NA	FIEFS_p_NCLE_DNA_Affy5_GenomeWideSNP_6_H11_410928	Y	NA							
	KNS-81	KNS81	_2799	NA	CNS	Brain	Glioma	Astrocytoma Grade IV	Male	65	NA	NA	NA	NA	NA	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_C07_437506	Y	NA							
	CMK-86	CMK86	_2804	NA	Haematopoietic and lymphoid	NA	Haematopoietic neoplasm	Acute myeloid leukaemia	Male	0,8	NA	NA	NA	NA	NA	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_E12_437392	Y	NA							
	JHH-7	JHH7	_2805	MSI-S	Liver	NA	Carcinoma	Hepatocellular carcinoma	Male	53	Japanese	NA	NA	1240160	Y	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_A12_437572	Y	NA							
	YMB-1	YMB1	_2814	NA	NA	NA	NA	NA	Female	63	NA	NA	NA	NA	NA	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_A11_437574	Y	NA							
	YMB-1-E	NA	_2815	MSI-S	Breast	NA	Carcinoma	NA	Female	63	NA	NA	NA	1303911	Y	NA	NA	NA							
	ASH-3	NA	_2856	MSI-S	Thyroid	NA	Carcinoma	NA	Female	68	Japanese	NA	NA	1290722	Y	NA	NA	NA							
	AZ-521	AZ521	_2862	NA	Small intestine	Duodenum	Carcinoma	NA	Male	53	NA	NA	NA	NA	NA	ARLES_p_NCLE_DNAAffy2_S_GenomeWideSNP_6_B02_256028	Y	NA							
	CCK-81	CCK81	_2873	MSI-H	Large intestine	NA	Carcinoma	Adenocarcinoma	Female	NA	NA	NA	NA	1240123	Y	ARLES_p_NCLE_DNAAffy2_S_GenomeWideSNP_6_D11_256094	Y	NA							
	EBC-1	EBC1	_2891	MSI-S	Lung	NA	Carcinoma	Squamous cell carinoma	Male	69	NA	NA	Primary	753554	Y	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_A07_437582	Y	NA							
	Fu97	FU97	_2908	MSI-S	Stomach	NA	Carcinoma	Diffuse adenocarcinoma	Female	66	NA	NA	NA	1290806	Y	ARLES_p_NCLE_DNAAffy2_S_GenomeWideSNP_6_C09_256066	Y	NA							
	G-292 Clone A141B1	G292CLONEA141B1	_2909	MSI-S	Bone	NA	Osteosarcoma	NA	Female	9	Caucasian	NA	NA	1290807	Y	BOWER_p_NCLE_DNAAffy8_GenomeWideSNP_6_C02_464578	Y	NA							
	HARA	NA	_2914	MSI-S	Lung	NA	Carcinoma	Squamous cell carcinoma	Male	57	Japanese	NA	NA	1240142	Y	FASTS_p_NCLE_DNAAffy4_S_GenomeWideSNP_6_B06_335222	Y	NA							
	HCC-56	HCC56	_2917	MSI-S	Large intestine	NA	Carcinoma	Adenocarcinoma	NA	NA	NA	NA	NA	1290907	Y	BOWER_p_NCLE_DNAAffy8_GenomeWideSNP_6_E01_464724	Y	NA							
	HEC-108	HEC108	_2923	NA	Endometrium	NA	Carcinoma	Adenocarcinoma	Female	NA	Japanese	NA	NA	NA	NA	FIEFS_p_NCLE_DNA_Affy5_GenomeWideSNP_6_G07_410954	Y	NA							
	HEC-151	HEC151	_2925	NA	Endometrium	NA	Carcinoma	Adenocarcinoma	Female	NA	Japanese	NA	NA	NA	NA	FIEFS_p_NCLE_DNA_Affy5_GenomeWideSNP_6_G05_410950	Y	NA							
	HEC-251	HEC251	_2927	NA	Endometrium	NA	Carcinoma	Adenocarcinoma	Female	53	Japanese	NA	NA	NA	NA	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_F10_437438	Y	NA							
	HEC-265	HEC265	_2928	NA	Endometrium	NA	Carcinoma	Adenocarcinoma	Female	59	Japanese	NA	NA	NA	NA	FIEFS_p_NCLE_DNA_Affy5_GenomeWideSNP_6_G01_410958	Y	NA							
	HEC-50B	HEC50B	_2929	NA	Endometrium	NA	Carcinoma	Adenocarcinoma	Female	NA	Japanese	NA	NA	NA	NA	SKATS_p_NCLE_DNAAffy13_GenomeWideSNP_6_D07_592872	Y	NA							
	HEC-59	HEC59	_2930	NA	Endometrium	NA	Carcinoma	Adenocarcinoma	Female	NA	Japanese	NA	NA	NA	NA	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_E07_437402	Y	NA							
	HEC-6	HEC6	_2931	NA	Endometrium	NA	Carcinoma	Adenocarcinoma	Female	48	Japanese	NA	NA	NA	NA	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_D01_437526	Y	NA							
	HLF	NA	_2947	NA	Liver	NA	Carcinoma	Hepatocellular carcinoma	Male	64	NA	NA	NA	NA	NA	ARLES_p_NCLE_DNAAffy2_S_GenomeWideSNP_6_E06_256108	Y	NA							
	HMC-1-8	HMC18	_2949	NA	Breast	NA	Carcinoma	NA	Female	35	Japanese	NA	NA	NA	NA	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_A10_437568	Y	NA							
	HuH-28	HUH28	_2955	NA	Biliary tract	NA	Carcinoma	NA	Female	37	NA	NA	NA	NA	NA	QUAFF_p_NCLE_DNAAffy12_GenomeWideSNP_6_G06_592642	Y	NA							
	HuH-1	"huH-1; HUH1"	_2956	MSI-S	Liver	NA	Carcinoma	Hepatocellular carcinoma	Male	53	Japanese	NA	NA	1298146	Y	LOBBY_p_NCLE_DNAAffy6_GenomeWideSNP_6_G09_437360	Y	NA							
	IHH-4	NA	_2960	MSI-S	Thyroid	NA	Carcinoma	NA	Male	75	Japanese	NA	NA	1240154	Y	NA	NA	NA							
	IM95	IM-95	_2961	MSI-L	Stomach	NA	Carcinoma	Adenocarcinoma	Male	63	Japanese	NA	NA	1240155	Y	ARLES_p_NCLE_DNAAffy2_S_GenomeWideSNP_6_E10_256116	Y	NA							
	KG-1-C	KG1C	_2971	NA	CNS	NA	Glioma	Astrocytoma Grade IV	Male	13	Japanese	NA	NA	NA	NA	QUAFF_p_NCLE_DNAAffy12_GenomeWideSNP_6_G07_592682	Y	NA							
	KHM-1B	KHM1B	_2972	NA	Haematopoietic and lymphoid	NA	Lymphoid neoplasm	Plasma cell myeloma	Male	53	NA	NA	NA	NA	NA	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_F12_437434	Y	NA							
	KMBC-2	KMBC2	_2977	NA	Urinary tract	Bladder	Carcinoma	NA	NA	NA	NA	NA	NA	NA	NA	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_E05_437406	Y	NA							
	KMM-1	KMM1	_2981	NA	Haematopoietic and lymphoid	NA	Lymphoid neoplasm	Plasma cell myeloma	Male	62	Japanese	NA	NA	NA	NA	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_G07_437486	Y	NA							
	KMRC-1	KMRC1	_2983	MSI-S	Kidney	NA	Carcinoma	Clear cell renal cell carcinoma	Male	NA	Japanese	NA	NA	1298168	Y	ARLES_p_NCLE_DNAAffy2_S_GenomeWideSNP_6_C11_256070	Y	NA							
	KMRC-2	KMRC2	_2984	NA	Kidney	NA	Carcinoma	Clear cell renal cell carcinoma	Male	NA	Japanese	NA	NA	NA	NA	ARLES_p_NCLE_DNAAffy2_S_GenomeWideSNP_6_E08_256112	Y	NA							
	KMRC-3	KMRC3	_2985	NA	Kidney	NA	Carcinoma	Clear cell renal cell carcinoma	Male	NA	Japanese	NA	NA	NA	NA	BOWER_p_NCLE_DNAAffy8_GenomeWideSNP_6_E04_464730	Y	NA							
	KMRC-20	KMRC20	_2986	MSI-S	Kidney	NA	Carcinoma	Clear cell renal cell carcinoma	NA	NA	Japanese	NA	NA	1298169	Y	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_E01_437414	Y	NA							
	KMS-11	KMS11	_2989	MSI-S	Haematopoietic and lymphoid	NA	Lymphoid neoplasm	Plasma cell myeloma	Female	67	Japanese	NA	Primary	1659817	Y	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_D07_437514	Y	NA							
	KMS-20	KMS20	_2990	NA	Haematopoietic and lymphoid	NA	Lymphoid neoplasm	Plasma cell myeloma	Female	65	Japanese	NA	NA	NA	NA	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_G03_437424	Y	NA							
	KMS-21-BM	KMS21BM	_2991	NA	Haematopoietic and lymphoid	NA	Lymphoid neoplasm	Plasma cell myeloma	Male	62	Japanese	NA	NA	NA	NA	FIEFS_p_NCLE_DNA_Affy5_GenomeWideSNP_6_F05_410976	Y	NA							
	KMS-26	KMS26	_2992	NA	Haematopoietic and lymphoid	NA	Lymphoid neoplasm	Plasma cell myeloma	Male	50	Japanese	NA	NA	NA	NA	FIEFS_p_NCLE_DNA_Affy5_GenomeWideSNP_6_D07_411022	Y	NA							
	KMS-27	KMS27	_2993	NA	Haematopoietic and lymphoid	NA	Lymphoid neoplasm	Plasma cell myeloma	Male	52	Japanese	NA	NA	NA	NA	FIEFS_p_NCLE_DNA_Affy5_GenomeWideSNP_6_H08_410930	Y	NA							
	KMS-28-BM	KMS28BM	_2994	NA	Haematopoietic and lymphoid	NA	Lymphoid neoplasm	Plasma cell myeloma	Female	77	Japanese	NA	NA	NA	NA	FIEFS_p_NCLE_DNA_Affy5_GenomeWideSNP_6_G02_410964	Y	NA							
	KMS-34	KMS34	_2996	NA	Haematopoietic and lymphoid	NA	Lymphoid neoplasm	Plasma cell myeloma	Female	60	Japanese	NA	NA	NA	NA	FIEFS_p_NCLE_DNA_Affy5_GenomeWideSNP_6_H02_410940	Y	NA							
	KON	NA	_3001	MSI-S	Upper aerodigestive tract	Head neck	Carcinoma	NA	Male	76	Japanese	NA	NA	1298215	Y	NA	NA	NA							
	KP-1N	NA	_3002	MSI-S	Pancreas	NA	Carcinoma	Ductal carcinoma	NA	56	Japanese	NA	NA	1298216	Y	NA	NA	NA							
	KP-2	KP2	_3004	MSI-S	Pancreas	NA	Carcinoma	NA	Female	65	Japanese	NA	NA	1298218	Y	ARLES_p_NCLE_DNAAffy2_S_GenomeWideSNP_6_F04_256128	Y	NA							
	KP-3	KP3	_3005	MSI-S	Pancreas	NA	Carcinoma	Ductal carcinoma	Male	75	Japanese	NA	NA	1298219	Y	FIEFS_p_NCLE_DNA_Affy5_GenomeWideSNP_6_F12_410960	Y	NA							
	KYM-1	KYM1	_3007	MSI-S	Soft tissue	Striated muscle	Rhabdomyosarcoma	NA	Male	0,8	Japanese	NA	NA	1240166	Y	SKATS_p_NCLE_DNAAffy13_GenomeWideSNP_6_C06_592854	Y	NA							
	LC-1/sq	LC-1-sq	_3008	MSI-S	Lung	NA	Carcinoma	Squamous cell carcinoma	Male	69	Japanese	NA	NA	1298223	Y	NA	NA	NA							
	Lu-99	LU99	_3015	NA	Lung	NA	Carcinoma	Large cell carcinoma	Male	64	Japanese	NA	NA	NA	NA	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_C03_437544	Y	NA							
	MCAS	NA	_3020	failed	Ovary	NA	Carcinoma	Adenocarcinoma	Female	NA	NA	NA	NA	1240171	Y	LIMPS_p_NCLE_DNA2N_GenomeWideSNP_6_C08_246672	Y	NA							
	MY-M12	NA	_3035	MSI-S	Haematopoietic and lymphoid	NA	Haematopoietic neoplasm	Acute leukaemia of ambiguous lineage	Female	52	Japanese	NA	NA	1330960	Y	NA	NA	NA							
	NB(TU)1-10	NA	_3041	MSI-S	Autonomic ganglia	NA	Neuroblastoma	NA	Female	1,7	Japanese	NA	NA	1240181	Y	NA	NA	NA							
	NCO2	NA	_3043	NA	Haematopoietic and lymphoid	NA	Haematopoietic neoplasm	Chronic myeloid leukaemia	Female	35	NA	NA	NA	NA	NA	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_D06_437516	Y	NA							
	NCC-StC-K140	NCCSTCK140	_3055	NA	Stomach	NA	Carcinoma	NA	Female	36	Japanese	NA	NA	NA	NA	VAULT_p_NCLE_DNAAffy14_GenomeWideSNP_6_C02_698690	Y	NA							
	Onda 10	no-10	_3075	MSI-S	CNS	Brain	Glioma	"Astrocytoma Grade III; Anaplastic"	Male	62	NA	NA	Primary	908452	Y	NA	NA	NA							
	Onda 11	no-11	_3076	MSI-S	CNS	Brain	Glioma	"Astrocytoma Grade III; Anaplastic"	Female	64	NA	NA	Primary	908450	Y	NA	NA	NA							
	NUGC-4	NUGC4	_3082	MSI-S	Stomach	NA	Carcinoma	Signet ring adenocarcinoma	Female	35	NA	NA	NA	NA	NA	FIEFS_p_NCLE_DNA_Affy5_GenomeWideSNP_6_E04_411004	Y	NA							
	OCUM-1	OCUM1	_3084	MSI-L	Stomach	NA	Carcinoma	Diffuse adenocarcinoma	Female	38	Japanese	NA	NA	1298358	Y	LOBBY_p_NCLE_DNAAffy6_GenomeWideSNP_6_B03_437300	Y	NA							
	OSC-19	NA	_3086	MSI-S	Upper aerodigestive tract	Head neck	Carcinoma	NA	Male	61	Japanese	NA	NA	1298362	Y	NA	NA	NA							
	OSC-20	NA	_3087	MSI-S	Upper aerodigestive tract	Head neck	Carcinoma	NA	Female	NA	Japanese	NA	NA	1240196	Y	NA	NA	NA							
	OUMS-23	OUMS23	_3088	failed	Large intestine	Colon	Carcinoma	Adenocarcinoma	Male	NA	NA	NA	NA	1298363	Y	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_F03_437448	Y	NA							
	OUMS-27	OUMS27	_3090	NA	Bone	NA	Chondrosarcoma	NA	Male	65	NA	NA	NA	NA	NA	SKATS_p_NCLE_DNAAffy13_GenomeWideSNP_6_A03_592908	Y	NA							
	OVKATE	NA	_3110	MSI-S	Ovary	NA	Carcinoma	Adenocarcinoma	Female	40	Japanese	NA	NA	1240199	Y	FASTS_p_NCLE_DNAAffy4_S_GenomeWideSNP_6_G04_335338	Y	NA							
	OVMANA	NA	_3111	NA	Ovary	NA	Carcinoma	Clear cell carcinoma	Female	51	Japanese	NA	NA	NA	NA	FASTS_p_NCLE_DNAAffy4_S_GenomeWideSNP_6_G06_335342	Y	NA							
	OVMIU	NA	_3112	MSI-S	Ovary	NA	Carcinoma	Serous adenocarcinoma	Female	46	Japanese	NA	NA	1240200	Y	NA	NA	NA							
	OVSAHO	NA	_3114	NA	Ovary	NA	Carcinoma	Adenocarcinoma	Female	56	Japanese	NA	NA	NA	NA	LIMPS_p_NCLE_DNA2N_GenomeWideSNP_6_H01_246778	Y	NA							
	OVISE	NA	_3116	MSI-S	Ovary	NA	Carcinoma	Clear cell carcinoma	Female	40	Japanese	NA	NA	1240198	Y	FASTS_p_NCLE_DNAAffy4_S_GenomeWideSNP_6_G05_335340	Y	NA							
	OVTOKO	NA	_3117	MSI-S	Ovary	NA	Carcinoma	Clear cell carcinoma	Female	78	Japanese	NA	NA	1298365	Y	LIMPS_p_NCLE_DNA2N_GenomeWideSNP_6_C12_246680	Y	NA							
	P32/ISH	P32-ISH	_3119	MSI-S	Haematopoietic and lymphoid	NA	Lymphoid neoplasm	Burkitt lymphoma	Male	8	Japanese	NA	NA	1330987	Y	NA	NA	NA							
	QGP-1	QGP1	_3143	MSI-S	Pancreas	NA	Carcinoma	NA	Male	61	Japanese	NA	NA	1298534	Y	HONEY_p_NCLE_DNAAffy3_S_GenomeWideSNP_6_A06_293290	Y	NA							
	RERF-GC-1B	RERFGC1B	_3152	MSI-S	Stomach	NA	Carcinoma	NA	Male	41	Japanese	NA	NA	1240209	Y	BOWER_p_NCLE_DNAAffy8_GenomeWideSNP_6_G02_464676	Y	NA							
	RKN	NA	_3156	MSI-S	Ovary	NA	Other	Neoplasm	Female	45	Japanese	NA	NA	1298539	Y	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_G04_437426	Y	NA							
	RMUG-S	RMUGS	_3158	NA	Ovary	NA	Carcinoma	Adenocarcinoma	Female	62	Japanese	NA	NA	NA	NA	ARLES_p_NCLE_DNAAffy2_S_GenomeWideSNP_6_D01_256074	Y	NA							
	SAT	NA	_3160	MSI-S	Upper aerodigestive tract	Head neck	Carcinoma	NA	NA	NA	Japanese	NA	NA	1299050	Y	NA	NA	NA							
	SKN	NA	_3167	MSI-S	Soft tissue	"Smooth muscle; Uterus"	Leiomyosarcoma	NA	Female	NA	NA	NA	NA	1240215	Y	NA	NA	NA							
	SKN-3	NA	_3168	MSI-S	Upper aerodigestive tract	Head neck	Carcinoma	NA	NA	NA	NA	NA	NA	1299059	Y	NA	NA	NA							
	VL51	SLVL	_3169	MSI-S	Haematopoietic and lymphoid	NA	Lymphoid neoplasm	B cell lymphoma unspecified	Female	70	Japanese	NA	NA	1331032	Y	NA	NA	NA							
	SUIT-2	SUIT2	_3172	MSI-S	Pancreas	NA	Carcinoma	Ductal carcinoma	Male	73	Japanese	NA	NA	1240219	Y	ARLES_p_NCLE_DNAAffy2_S_GenomeWideSNP_6_F08_256136	Y	NA							
	T.T	T-T	_3174	MSI-S	Oesophagus	NA	Carcinoma	Squamous cell carcinoma	Male	67	NA	NA	NA	1299064	Y	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_G09_437474	Y	NA							
	TASK1	NA	_3177	MSI-S	Bone	Extraskeletal	Askins tumour	NA	Female	21	Japanese	NA	NA	1299067	Y	NA	NA	NA							
	TCC-PAN2	TCCPAN2	_3178	NA	Pancreas	NA	Carcinoma	NA	Female	68	Japanese	NA	NA	NA	NA	LIMPS_p_NCLE_DNA2N_GenomeWideSNP_6_G03_246758	Y	NA							
	TK	NA	_3216	MSI-S	Haematopoietic and lymphoid	NA	Lymphoid neoplasm	B cell lymphoma unspecified	Female	80	NA	NA	NA	1331045	Y	NA	NA	NA							
	Farage	NA	_3302	MSI-L	Haematopoietic and lymphoid	NA	Lymphoid neoplasm	B cell lymphoma unspecified	Female	70	Caucasian, White	NA	NA	1297449	Y	NA	NA	NA							
	HMCB	NA	_3317	NA	Skin	NA	Malignant melanoma	NA	NA	NA	NA	NA	NA	NA	NA	LIMPS_p_NCLE_DNA2N_GenomeWideSNP_6_E04_246712	Y	NA							
	Pfeiffer	PFEIFFER	_3326	NA	Haematopoietic and lymphoid	NA	Lymphoid neoplasm	Diffuse large B cell lymphoma	Male	NA	Caucasian	NA	NA	NA	NA	BOWER_p_NCLE_DNAAffy8_GenomeWideSNP_6_F06_464692	Y	NA							
	TE-14	TE14	_3336	NA	Oesophagus	NA	Carcinoma	Squamous cell carcinoma	Male	57	NA	NA	NA	NA	NA	SKATS_p_NCLE_DNAAffy13_GenomeWideSNP_6_F02_592830	Y	NA							
	TE-4	TE4	_3337	MSI-S	Oesophagus	NA	Carcinoma	Squamous cell carcinoma	Female	NA	NA	NA	NA	1503371	Y	SKATS_p_NCLE_DNAAffy13_GenomeWideSNP_6_C04_593000	Y	NA							
	BGC-823	BGC823	_3360	NA	Stomach	NA	Carcinoma	Adenocarcinoma	NA	NA	NA	NA	NA	NA	NA	FIEFS_p_NCLE_DNA_Affy5_GenomeWideSNP_6_D01_411036	Y	NA							
	GLC-82	GLC82	_3371	NA	Lung	NA	Carcinoma	Adenocarcinoma	Female	NA	NA	NA	NA	NA	NA	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_G05_437482	Y	NA							
	KE-39	KE39	_3385	NA	Stomach	NA	Carcinoma	NA	Male	77	Japanese	NA	NA	NA	NA	FIEFS_p_NCLE_DNA_Affy5_GenomeWideSNP_6_D08_411020	Y	NA							
	KE-97	KE97	_3386	NA	Haematopoietic and lymphoid	NA	Lymphoid neoplasm	Plasma cell myeloma	Male	52	Japanese	NA	NA	NA	NA	FIEFS_p_NCLE_DNA_Affy5_GenomeWideSNP_6_D09_411018	Y	NA							
	NT2-D1	NTERA-2 cl.D1	_3407	MSI-S	Testis	NA	Germ cell tumour	Embryonal carcinoma	Male	22	Caucasian	NA	Metastasis	908454	Y	NA	NA	NA							
	ES-2	ES2	_3509	MSI-S	Ovary	NA	Carcinoma	Clear cell adenocarcinoma	Female	47	African, Black	NA	NA	1240128	Y	FASTS_p_NCLE_DNAAffy4_S_GenomeWideSNP_6_B12_335234	Y	NA							
	HPAC	NA	_3517	MSI-S	Pancreas	NA	Carcinoma	Ductal carcinoma	Female	64	Caucasian	NA	NA	1298136	Y	FASTS_p_NCLE_DNAAffy4_S_GenomeWideSNP_6_D07_335272	Y	NA							
	HuT 102	HUT102	_3526	NA	Haematopoietic and lymphoid	NA	Lymphoid neoplasm	Mycosis fungoides and Sezary syndrome	Male	28	African	NA	NA	NA	NA	BOWER_p_NCLE_DNAAffy8_GenomeWideSNP_6_D01_464554	Y	NA							
	JM-1	JM1	_3532	MSI-S	Haematopoietic and lymphoid	NA	Lymphoid neoplasm	B cell lymphoma unspecified	Male	NA	NA	NA	NA	1327768	Y	FIEFS_p_NCLE_DNA_Affy5_GenomeWideSNP_6_G06_410956	Y	NA							
	LNZTA3WT4	NA	_3540	MSI-S	CNS	Brain	Glioma	Astrocytoma	Male	60	NA	NA	NA	1240170	Y	NA	NA	NA							
	PL45	NA	_3567	NA	Pancreas	NA	Carcinoma	Ductal carcinoma	Male	NA	Caucasian	NA	NA	NA	NA	LOBBY_p_NCLE_DNAAffy6_GenomeWideSNP_6_E04_437242	Y	NA							
	SCaBER	SCABER	_3599	MSI-S	Urinary tract	Bladder	Carcinoma	Squamous cell carcinoma	Male	58	African, Black	NA	NA	1299051	Y	ARLES_p_NCLE_DNAAffy2_S_GenomeWideSNP_6_B07_256038	Y	NA							
	SW579	NA	_3603	NA	Thyroid	NA	Carcinoma	Anaplastic carcinoma	Male	59	Caucasian	NA	NA	NA	NA	LIMPS_p_NCLE_DNA2N_GenomeWideSNP_6_D06_246692	Y	NA							
	T1-73	T173	_3605	NA	Bone	NA	Osteosarcoma	NA	NA	NA	NA	NA	NA	NA	NA	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_E04_437408	Y	NA							
	Toledo	TOLEDO	_3611	NA	Haematopoietic and lymphoid	NA	Lymphoid neoplasm	Diffuse large B-cell lymphoma	Female	NA	Caucasian	NA	NA	NA	NA	LOBBY_p_NCLE_DNAAffy6_GenomeWideSNP_6_E07_437248	Y	NA							
	TOV-112D	TOV112D	_3612	MSI-S	Ovary	NA	Carcinoma	Endometrioid carcinoma	Female	42	Caucasian	NA	NA	1299070	Y	ARLES_p_NCLE_DNAAffy2_S_GenomeWideSNP_6_B11_256046	Y	NA							
	TOV-21G	TOV21G	_3613	MSI-H	Ovary	NA	Carcinoma	Clear cell carcinoma	Female	62	NA	NA	NA	1240222	Y	ARLES_p_NCLE_DNAAffy2_S_GenomeWideSNP_6_C10_256068	Y	NA							
	JSC-1	NA	_3728	MSI-S	Haematopoietic and lymphoid	NA	Lymphoid neoplasm	B cell lymphoma unspecified	Male	52	NA	NA	NA	1327769	Y	NA	NA	NA							
	NK-92MI	NA	_3755	MSI-S	Haematopoietic and lymphoid	NA	Lymphoid neoplasm	NA	Male	50	Caucasian	NA	NA	1330981	Y	NA	NA	NA							
	OV-90	OV90	_3768	MSI-S	Ovary	NA	Carcinoma	Mixed carcinoma	Female	64	Caucasian	NA	NA	1240197	Y	LIMPS_p_NCLE_DNA2N_GenomeWideSNP_6_D02_246684	Y	NA							
	OVK18	OVK-18	_3770	MSI-H	Ovary	NA	Carcinoma	Endometrioid carcinoma	Female	NA	NA	NA	NA	1480371	Y	QUAFF_p_NCLE_DNAAffy12_GenomeWideSNP_6_F01_592782	Y	NA							
	PWR-1E	NA	_3775	MSI-S	Prostate	NA	Other	Normal	Male	67	Caucasian	NA	NA	1330993	Y	NA	NA	NA							
	TO 175.T	TO175T	_3806	NA	Haematopoietic and lymphoid	NA	Lymphoid neoplasm	Hodgkin lymphoma	Male	29	Caucasian	NA	NA	NA	NA	CHARY_p_NCLE_DNAAffy9_GenomeWideSNP_6_C09_490426	Y	NA							
	Li-7	LI7	_3840	NA	Liver	NA	Carcinoma	Hepatocellular carcinoma	Male	44	NA	NA	NA	NA	NA	QUAFF_p_NCLE_DNAAffy12_GenomeWideSNP_6_C03_592658	Y	NA							
	SU.86.86	SU8686	_3881	MSI-S	Pancreas	NA	Carcinoma	Ductal carcinoma	Female	57	Caucasian	NA	NA	1240218	Y	LOBBY_p_NCLE_DNAAffy6_GenomeWideSNP_6_F09_437222	Y	NA							
	OVCA420	NA	_3935	MSI-S	Ovary	NA	Carcinoma	Serous carcinoma	Female	NA	NA	NA	NA	1480364	Y	NA	NA	NA							
	SNU-216	SNU216	_3946	NA	Stomach	NA	Carcinoma	NA	Female	46	Asian	NA	NA	NA	NA	QUAFF_p_NCLE_DNAAffy12_GenomeWideSNP_6_G04_592674	Y	NA							
	LN-340	LN340	_3955	NA	CNS	Brain	Glioma	Astrocytoma Grade IV	Male	57	NA	NA	NA	NA	NA	KELLY_p_CCLE_AffySNP_Oct2012_01_GenomeWideSNP_6_B05_1217514	Y	NA							
	LN-382	LN382	_3956	NA	CNS	Brain	Glioma	Astrocytoma Grade IV	Male	67	NA	NA	NA	NA	NA	KELLY_p_CCLE_AffySNP_Oct2012_01_GenomeWideSNP_6_C05_1217594	Y	NA							
	LN-235	LN235	_3957	NA	CNS	Brain	Glioma	Astrocytoma Grade IV	Male	38	NA	NA	NA	NA	NA	KELLY_p_CCLE_AffySNP_Oct2012_01_GenomeWideSNP_6_A04_1217628	Y	NA							
	LN-319	LN319	_3958	NA	CNS	Brain	Glioma	Astrocytoma Grade III	Male	67	Caucasian	NA	NA	NA	NA	KELLY_p_CCLE_AffySNP_Oct2012_01_GenomeWideSNP_6_D11_1217522	Y	NA							
	LN-443	LN443	_3960	NA	CNS	Brain	Glioma	Astrocytoma Grade IV	Female	48	NA	NA	NA	NA	NA	KELLY_p_CCLE_AffySNP_Oct2012_01_GenomeWideSNP_6_A08_1217642	Y	NA							
	T3M-4	T3M4	_4056	NA	Pancreas	NA	Carcinoma	Ductal carcinoma	Male	64	Japanese	NA	NA	NA	NA	FIEFS_p_NCLE_DNA_Affy5_GenomeWideSNP_6_F01_410984	Y	NA							
	HuH-6	HUH6	_4381	NA	Liver	NA	Other	Hepatoblastoma	Male	1	Japanese	NA	NA	NA	NA	QUAFF_p_NCLE_DNAAffy12_GenomeWideSNP_6_D04_592756	Y	NA							
	TMK-1	NA	_4384	MSI-S	Stomach	NA	Carcinoma	Adenocarcinoma	Male	21	NA	NA	NA	1299069	Y	NA	NA	NA							
	RERF-LC-A1	RERFLCAI	_4402	NA	Lung	NA	Carcinoma	Squamous cell carcinoma	Male	NA	Japanese	NA	NA	NA	NA	LIMPS_p_NCLE_DNA2N_GenomeWideSNP_6_E07_246718	Y	NA							
	BDCM	NA	_4613	NA	Haematopoietic and lymphoid	NA	Lymphoid neoplasm	Acute lymphoblastic B cell leukaemia	Male	NA	NA	NA	NA	NA	NA	FASTS_p_NCLE_DNAAffy4_S_GenomeWideSNP_6_E04_335290	Y	NA							
	JHOC-5	JHOC5	_4640	NA	Ovary	NA	Carcinoma	Clear cell carcinoma	Female	47	Japanese	NA	NA	NA	NA	QUAFF_p_NCLE_DNAAffy12_GenomeWideSNP_6_B04_592688	Y	NA							
