ccle_name,canonical_ccle_name,broad_id
UMRC6_KIDNEY_VHL,UMRC6_KIDNEY,ACH-001226
UMRC6_KIDNEY,UMRC6_KIDNEY,ACH-001226
UPCISCC090_UPPER_AERODIGESTIVE_TRACT,UPCISCC090_UPPER_AERODIGESTIVE_TRACT,ACH-001227
UPCISCC152_UPPER_AERODIGESTIVE_TRACT,UPCISCC152_UPPER_AERODIGESTIVE_TRACT,ACH-001228
UPCISCC154_UPPER_AERODIGESTIVE_TRACT,UPCISCC154_UPPER_AERODIGESTIVE_TRACT,ACH-001229
UT7_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,UT7_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001230
UTMC2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,UTMC2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001231
UW228_CENTRAL_NERVOUS_SYSTEM,UW228_CENTRAL_NERVOUS_SYSTEM,ACH-001232
VMRCLCD_LUNG,VMRCLCD_LUNG,ACH-001233
VMRCLCP_LUNG,VMRCLCP_LUNG,ACH-001234
WAGA_SKIN,WAGA_SKIN,ACH-001235
WM1930_SKIN,WM1930_SKIN,ACH-001236
WM1960_SKIN,WM1960_SKIN,ACH-001237
WM1976_SKIN,WM1976_SKIN,ACH-001238
WM2664_SKIN,WM2664_SKIN,ACH-001239
WM3163_SKIN,WM3163_SKIN,ACH-001240
WM3453_SKIN,WM3453_SKIN,ACH-001241
WM3627_SKIN,WM3627_SKIN,ACH-001242
WM3629_SKIN,WM3629_SKIN,ACH-001243
WM3670_SKIN,WM3670_SKIN,ACH-001244
WM3682_SKIN,WM3682_SKIN,ACH-001245
WM3702_SKIN,WM3702_SKIN,ACH-001246
XG1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,XG1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001247
XG6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,XG6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001248
YMB1_BREAST,YMB1_BREAST,ACH-001249
HTCC116MUTHOM_LARGE_INTESTINE,HTCC116MUTHOM_LARGE_INTESTINE,ACH-001250
HCT116ARID1AHOM_LARGE_INTESTINE,HCT116ARID1AHOM_LARGE_INTESTINE,ACH-001251
U937STAG2KOG2C5_ENGINEERED,U937STAG2KOG2C5_ENGINEERED,ACH-001252
U937STAG2KOG2D5C_ENGINEERED,U937STAG2KOG2D5C_ENGINEERED,ACH-001253
U937STAG2KOG2E1_ENGINEERED,U937STAG2KOG2E1_ENGINEERED,ACH-001254
U937STAG2KOG2G8B_ENGINEERED,U937STAG2KOG2G8B_ENGINEERED,ACH-001255
U937NCB12_ENGINEERED,U937NCB12_ENGINEERED,ACH-001256
U937NCB1_ENGINEERED,U937NCB1_ENGINEERED,ACH-001257
U937NCB2A_ENGINEERED,U937NCB2A_ENGINEERED,ACH-001258
U937NCC4_ENGINEERED,U937NCC4_ENGINEERED,ACH-001259
PATU8988T_KRAS_KO_01.222-311Cas9_ENGINEERED,PATU8988T_KRAS_KO_01.222-311Cas9_ENGINEERED,ACH-001260
PATU8988T_KRAS_KO_02.864-311Cas9_ENGINEERED,PATU8988T_KRAS_KO_02.864-311Cas9_ENGINEERED,ACH-001261
PATU8988T_KRAS_KO_02.875-311Cas9_ENGINEERED,PATU8988T_KRAS_KO_02.875-311Cas9_ENGINEERED,ACH-001262
PATU8988T_NC_A1-311Cas9_ENGINEERED,PATU8988T_NC_A1-311Cas9_ENGINEERED,ACH-001263
PATU8988T_NC_D1-311Cas9_ENGINEERED,PATU8988T_NC_D1-311Cas9_ENGINEERED,ACH-001264
PATU8988T_NC_F1-311Cas9_ENGINEERED,PATU8988T_NC_F1-311Cas9_ENGINEERED,ACH-001265
PATU8988T_KRAS_KO_02.853-311Cas9_ENGINEERED,PATU8988T_KRAS_KO_02.853-311Cas9_ENGINEERED,ACH-001267
HCT116ARID1AKOHD104031_ENGINEERED,HCT116ARID1AKOHD104031_ENGINEERED,ACH-001268
HCT116ARID1AKOHD104049_ENGINEERED,HCT116ARID1AKOHD104049_ENGINEERED,ACH-001269
127399_SOFTTISSUE,127399_SOFT_TISSUE,ACH-001270
127399_SOFT_TISSUE,127399_SOFT_TISSUE,ACH-001270
ASKA_SOFT_TISSUE,ASKA_SOFT_TISSUE,ACH-001271
FUJI_SOFT_TISSUE,FUJI_SOFT_TISSUE,ACH-001272
HSSY2_SOFT_TISSUE,HSSY2_SOFT_TISSUE,ACH-001273
SW982_SOFT_TISSUE,SW982_SOFT_TISSUE,ACH-001274
SYO1_SOFT_TISSUE,SYO1_SOFT_TISSUE,ACH-001275
YAFUSS_SOFT_TISSUE,YAFUSS_SOFT_TISSUE,ACH-001276
YAMATO_SOFT_TISSUE,YAMATO_SOFT_TISSUE,ACH-001277
BIN67_OVARY,BIN67_OVARY,ACH-001278
SCCOHT1_OVARY,SCCOHT1_OVARY,ACH-001279
SCS214_SOFT_TISSUE,SCS214_SOFT_TISSUE,ACH-001280
CHLA01_CENTRAL_NERVOUS_SYSTEM,CHLA01_CENTRAL_NERVOUS_SYSTEM,ACH-001281
CHLA258_BONE,CHLA258_BONE,ACH-001282
TC106_BONE,TC106_BONE,ACH-001283
MV411CAS9_ENGINEERED,MV411CAS9_ENGINEERED,ACH-001288
COGAR359_SOFT_TISSUE,COGAR359_SOFT_TISSUE,ACH-001289
CUEWS88755_SOFT_TISSUE,CUEWS88755_SOFT_TISSUE,ACH-001290
COGW408_KIDNEY,COGW408_KIDNEY,ACH-001291
COGH430_LIVER,COGH430_LIVER,ACH-001292
CHLA200_CENTRAL_NERVOUS_SYSTEM,CHLA200_CENTRAL_NERVOUS_SYSTEM,ACH-001293
CHLA259_CENTRAL_NERVOUS_SYSTEM,CHLA259_CENTRAL_NERVOUS_SYSTEM,ACH-001294
Y79_AUTONOMIC_GANGLIA,Y79_AUTONOMIC_GANGLIA,ACH-001295
[MERGED_TO_ACH-000673]LN443_CENTRAL_NERVOUS_SYSTEM,[MERGED_TO_ACH-000673]LN443_CENTRAL_NERVOUS_SYSTEM,ACH-001297
LN464CAS9_ENGINEERED,LN464CAS9_ENGINEERED,ACH-001298
LN382CAS9_ENGINEERED,LN382CAS9_ENGINEERED,ACH-001299
CHLA15_AUTONOMIC_GANGLIA,CHLA15_AUTONOMIC_GANGLIA,ACH-001300
CHLA15_CENTRAL_NERVOUS_SYSTEM,CHLA15_AUTONOMIC_GANGLIA,ACH-001300
COGN278_AUTONOMIC_GANGLIA,COGN278_AUTONOMIC_GANGLIA,ACH-001301
COGN278_CENTRAL_NERVOUS_SYSTEM,COGN278_AUTONOMIC_GANGLIA,ACH-001301
COGN305_AUTONOMIC_GANGLIA,COGN305_AUTONOMIC_GANGLIA,ACH-001302
COGN305_CENTRAL_NERVOUS_SYSTEM,COGN305_AUTONOMIC_GANGLIA,ACH-001302
NB1643_CENTRAL_NERVOUS_SYSTEM,NB1643_AUTONOMIC_GANGLIA,ACH-001303
NB1643_AUTONOMIC_GANGLIA,NB1643_AUTONOMIC_GANGLIA,ACH-001303
PEDS056_RETINA,PEDS056_AUTONOMIC_GANGLIA,ACH-001305
PEDS056_AUTONOMIC_GANGLIA,PEDS056_AUTONOMIC_GANGLIA,ACH-001305
8305C_THYROID,8305C_THYROID,ACH-001306
8505C_THYROID,8505C_THYROID,ACH-001307
[MERGED_TO_ACH-001041]COLO699_LUNG,[MERGED_TO_ACH-001041]COLO699_LUNG,ACH-001308
[MERGED_TO_ACH-000095]D341MED_CENTRAL_NERVOUS_SYSTEM,[MERGED_TO_ACH-000095]D341MED_CENTRAL_NERVOUS_SYSTEM,ACH-001309
HA1E_KIDNEY,HA1E_KIDNEY,ACH-001310
[MERGED_TO_ACH-000472]HSC2_UPPER_AERODIGESTIVE_TRACT,[MERGED_TO_ACH-000472]HSC2_UPPER_AERODIGESTIVE_TRACT,ACH-001311
[MERGED_TO_ACH-000778]HSC3_UPPER_AERODIGESTIVE_TRACT,[MERGED_TO_ACH-000778]HSC3_UPPER_AERODIGESTIVE_TRACT,ACH-001312
[MERGED_TO_ACH-000606]PECAPJ34CLONEC12_UPPER_AERODIGESTIVE_TRACT,[MERGED_TO_ACH-000606]PECAPJ34CLONEC12_UPPER_AERODIGESTIVE_TRACT,ACH-001314
[MERGED_TO_ACH-000735]PECAPJ49_UPPER_AERODIGESTIVE_TRACT,[MERGED_TO_ACH-000735]PECAPJ49_UPPER_AERODIGESTIVE_TRACT,ACH-001315
[MERGED_TO_ACH-001163]CCLFPEDS0001T_KIDNEY,[MERGED_TO_ACH-001163]CCLFPEDS0001T_KIDNEY,ACH-001316
PEDS037_AUTONOMIC_GANGLIA,PEDS037_AUTONOMIC_GANGLIA,ACH-001317
PLCPRF5_LIVER,PLCPRF5_LIVER,ACH-001318
ALEXANDERCELLS_LIVER,PLCPRF5_LIVER,ACH-001318
[MERGED_TO_ACH-000188]SCC25_UPPER_AERODIGESTIVE_TRACT,[MERGED_TO_ACH-000188]SCC25_UPPER_AERODIGESTIVE_TRACT,ACH-001319
[MERGED_TO_ACH-000238]SCC4_UPPER_AERODIGESTIVE_TRACT,[MERGED_TO_ACH-000238]SCC4_UPPER_AERODIGESTIVE_TRACT,ACH-001320
TT_THYROID,TT_THYROID,ACH-001321
CME1_SOFT_TISSUE,CME1_SOFT_TISSUE,ACH-001322
SF10067_CENTRAL_NERVOUS_SYSTEM,SF10067_CENTRAL_NERVOUS_SYSTEM,ACH-001324
SF10074_CENTRAL_NERVOUS_SYSTEM,SF10074_CENTRAL_NERVOUS_SYSTEM,ACH-001325
SF10767_CENTRAL_NERVOUS_SYSTEM,SF10767_CENTRAL_NERVOUS_SYSTEM,ACH-001326
MED311_CENTRAL_NERVOUS_SYSTEM,MED311_CENTRAL_NERVOUS_SYSTEM,ACH-001327
A431_SKIN,A431_SKIN,ACH-001328
ANGMCSS_CENTRAL_NERVOUS_SYSTEM,ANGMCSS_CENTRAL_NERVOUS_SYSTEM,ACH-001329
ATRFLOX_LARGE_INTESTINE,ATRFLOX_LARGE_INTESTINE,ACH-001330
BICR10_UPPER_AERODIGESTIVE_TRACT,BICR10_UPPER_AERODIGESTIVE_TRACT,ACH-001331
BICR10_SKIN,BICR10_UPPER_AERODIGESTIVE_TRACT,ACH-001331
BICR78_UPPER_AERODIGESTIVE_TRACT,BICR78_UPPER_AERODIGESTIVE_TRACT,ACH-001332
BICR78_SKIN,BICR78_UPPER_AERODIGESTIVE_TRACT,ACH-001332
C33A_CERVIX,C33A_CERVIX,ACH-001333
C4I_CERVIX,C4I_CERVIX,ACH-001334
C4II_CERVIX,C4II_CERVIX,ACH-001335
CASKI_CERVIX,CASKI_CERVIX,ACH-001336
CATES1B_TESTES,CATES1B_TESTIS,ACH-001337
CATES1B_TESTIS,CATES1B_TESTIS,ACH-001337
CHP134_AUTONOMIC_GANGLIA,CHP134_AUTONOMIC_GANGLIA,ACH-001338
CHP134_CENTRAL_NERVOUS_SYSTEM,CHP134_AUTONOMIC_GANGLIA,ACH-001338
COLO794_SKIN,COLO794_SKIN,ACH-001339
COV413A_OVARY,COV413A_OVARY,ACH-001340
DOTC24510_CERVIX,DOTC24510_CERVIX,ACH-001341
GH329_CERVIX,GH329_CERVIX,ACH-001342
GH354_CERVIX,GH354_CERVIX,ACH-001343
GIMEN_AUTONOMIC_GANGLIA,GIMEN_AUTONOMIC_GANGLIA,ACH-001344
GIMEN_CENTRAL_NERVOUS_SYSTEM,GIMEN_AUTONOMIC_GANGLIA,ACH-001344
GP5D_LARGE_INTESTINE,GP5D_LARGE_INTESTINE,ACH-001345
H103_UPPER_AERODIGESTIVE_TRACT,H103_UPPER_AERODIGESTIVE_TRACT,ACH-001346
H103_BUCCAL,H103_UPPER_AERODIGESTIVE_TRACT,ACH-001346
H157_UPPER_AERODIGESTIVE_TRACT,H157_UPPER_AERODIGESTIVE_TRACT,ACH-001347
H157_BUCCAL,H157_UPPER_AERODIGESTIVE_TRACT,ACH-001347
H1HELA_CERVIX,H1HELA_CERVIX,ACH-001348
HDMB03_CENTRAL_NERVOUS_SYSTEM,HDMB03_CENTRAL_NERVOUS_SYSTEM,ACH-001349
HTCC3_THYROID,HTCC3_THYROID,ACH-001350
HOCE_OVARY,HUMANOVARIANCARCINOMAEPITHELIALCELLS_OVARY,ACH-001351
HUMANOVARIANCARCINOMAEPITHELIALCELLS_OVARY,HUMANOVARIANCARCINOMAEPITHELIALCELLS_OVARY,ACH-001351
Human Ovarian Carcinoma Epithelial Cells,HUMANOVARIANCARCINOMAEPITHELIALCELLS_OVARY,ACH-001351
HUMANPROSTATECARCINOMAEPITHELIALCELLS_PROSTATE,HUMANPROSTATECARCINOMAEPITHELIALCELLS_PROSTATE,ACH-001352
JOPACA1_PANCREAS,JOPACA1_PANCREAS,ACH-001353
LAN2_CENTRAL_NERVOUS_SYSTEM,LAN2_AUTONOMIC_GANGLIA,ACH-001354
LAN2_AUTONOMIC_GANGLIA,LAN2_AUTONOMIC_GANGLIA,ACH-001354
LAN6_CENTRAL_NERVOUS_SYSTEM,LAN6_AUTONOMIC_GANGLIA,ACH-001355
LAN6_AUTONOMIC_GANGLIA,LAN6_AUTONOMIC_GANGLIA,ACH-001355
MB1_THYROID,MB1_THYROID,ACH-001356
MCF10A_BREAST,MCF10A_BREAST,ACH-001357
MDAMB330_BREAST,MDAMB330_BREAST,ACH-001358
ME180_CERVIX,ME180_CERVIX,ACH-001359
MS751_CERVIX,MS751_CERVIX,ACH-001360
NBLS_CENTRAL_NERVOUS_SYSTEM,NBLS_AUTONOMIC_GANGLIA,ACH-001361
NBLS_AUTONOMIC_GANGLIA,NBLS_AUTONOMIC_GANGLIA,ACH-001361
NCIH1770_LUNG,NCIH1770_LUNG,ACH-001362
NCIH2135_LUNG,NCIH2135_LUNG,ACH-001363
NCIH345_LUNG,NCIH345_LUNG,ACH-001364
NCIH847_LUNG,NCIH847_LUNG,ACH-001365
NGP_AUTONOMIC_GANGLIA,NGP_AUTONOMIC_GANGLIA,ACH-001366
NGP_CENTRAL_NERVOUS_SYSTEM,NGP_AUTONOMIC_GANGLIA,ACH-001366
NMB_AUTONOMIC_GANGLIA,NMB_AUTONOMIC_GANGLIA,ACH-001367
NMB_CENTRAL_NERVOUS_SYSTEM,NMB_AUTONOMIC_GANGLIA,ACH-001367
OACM51_OESOPHAGUS,OACM51_OESOPHAGUS,ACH-001368
OCIC5X_OVARY,OCIC5X_OVARY,ACH-001369
OCIP5X_OVARY,OCIP5X_OVARY,ACH-001370
OCIP8P_OVARY,OCIP8P_OVARY,ACH-001371
OCIP9A1_OVARY,OCIP9A1_OVARY,ACH-001372
OV17R_OVARY,OV17R_OVARY,ACH-001373
PA1_OVARY,PA1_OVARY,ACH-001374
PACADD119_PANCREAS,PACADD119_PANCREAS,ACH-001375
PACADD135_PANCREAS,PACADD135_PANCREAS,ACH-001376
PACADD137_PANCREAS,PACADD137_PANCREAS,ACH-001377
PACADD159_PANCREAS,PACADD159_PANCREAS,ACH-001378
PACADD161_PANCREAS,PACADD161_PANCREAS,ACH-001379
PACADD165_PANCREAS,PACADD165_PANCREAS,ACH-001380
PACADD183_PANCREAS,PACADD183_PANCREAS,ACH-001381
PACADD188_PANCREAS,PACADD188_PANCREAS,ACH-001382
PWR1E_PROSTATE,PWR1E_PROSTATE,ACH-001383
RO82W1_THYROID,RO82W1_THYROID,ACH-001384
RPMI2650_SKIN,RPMI2650_UPPER_AERODIGESTIVE_TRACT,ACH-001385
RPMI2650_UPPER_AERODIGESTIVE_TRACT,RPMI2650_UPPER_AERODIGESTIVE_TRACT,ACH-001385
SCLC22H_LUNG,SCLC22H_LUNG,ACH-001386
SUM102PT_BREAST,SUM102PT_BREAST,ACH-001388
SUM1315MO2_BREAST,SUM1315MO2_BREAST,ACH-001389
SUM149PT_BREAST,SUM149PT_BREAST,ACH-001390
SUM159PT_BREAST,SUM159PT_BREAST,ACH-001391
SUM185PE_BREAST,SUM185PE_BREAST,ACH-001392
SUM190PT_BREAST,SUM190PT_BREAST,ACH-001393
SUM299PE_BREAST,SUM229PE_BREAST,ACH-001394
SUM229PE_BREAST,SUM229PE_BREAST,ACH-001394
SUM44PE_BREAST,SUM44PE_BREAST,ACH-001395
SUM52_BREAST,SUM52PE_BREAST,ACH-001396
SUM52PE_BREAST,SUM52PE_BREAST,ACH-001396
SUM225CWN_BREAST,SUM225CWN_BREAST,ACH-001397
SW156_KIDNEY,SW156_KIDNEY,ACH-001398
SW626_OVARY,SW626_LARGE_INTESTINE,ACH-001399
SW626_LARGE_INTESTINE,SW626_LARGE_INTESTINE,ACH-001399
SW954_VULVA,SW954_CERVIX,ACH-001400
SW954_CERVIX,SW954_CERVIX,ACH-001400
SW13_ADRENAL_GLAND,SW13_ADRENAL_CORTEX,ACH-001401
SW13_ADRENAL_CORTEX,SW13_ADRENAL_CORTEX,ACH-001401
SW756_CERVIX,SW756_CERVIX,ACH-001402
TO14_OVARY,TO14_OVARY,ACH-001403
UACC1179_BREAST,UACC1179_BREAST,ACH-001404
UACC462_PANCREAS,UACC462_PANCREAS,ACH-001405
UACC732_BREAST,UACC732_BREAST,ACH-001406
UMUC13_URINARY_TRACT,UMUC13_URINARY_TRACT,ACH-001407
UMUC14_URINARY_TRACT,UMUC14_URINARY_TRACT,ACH-001408
UMUC16_URINARY_TRACT,UMUC16_URINARY_TRACT,ACH-001409
UMUC4_URINARY_TRACT,UMUC4_URINARY_TRACT,ACH-001410
UMUC5_URINARY_TRACT,UMUC5_URINARY_TRACT,ACH-001411
UMUC10_URINARY_TRACT,UMUC10_URINARY_TRACT,ACH-001412
UMUC11_URINARY_TRACT,UMUC11_URINARY_TRACT,ACH-001413
UMUC6_URINARY_TRACT,UMUC6_URINARY_TRACT,ACH-001414
UMUC7_URINARY_TRACT,UMUC7_URINARY_TRACT,ACH-001415
UMUC9_URINARY_TRACT,UMUC9_URINARY_TRACT,ACH-001416
UMC11_LUNG,UMC11_LUNG,ACH-001417
UWB1289_OVARY,UWB1289_OVARY,ACH-001418
VP229_BREAST,VP229_BREAST,ACH-001419
VP303_BREAST,VP303_BREAST,ACH-001420
WERIRB1_AUTONOMIC_GANGLIA,WERIRB1_AUTONOMIC_GANGLIA,ACH-001421
WPE1NA22_PROSTATE,WPE1NA22_PROSTATE,ACH-001422
CCLFPEDS0002T_KIDNEY,CCLFPEDS0002T_KIDNEY,ACH-001423
CCLF_PEDS_0002_T,CCLFPEDS0002T_KIDNEY,ACH-001423
PEDS012_KIDNEY,CCLFPEDS0002T_KIDNEY,ACH-001423
PEDS012T_KIDNEY,CCLFPEDS0002T_KIDNEY,ACH-001423
PEDS017_PANCREAS,PEDS017_PANCREAS,ACH-001424
CCLFPEDS0004T_SOFT_TISSUE,CCLFPEDS0004T_SOFT_TISSUE,ACH-001425
PEDS018_SOFT_TISSUE,CCLFPEDS0004T_SOFT_TISSUE,ACH-001425
PEDS019_LIVER,PEDS019_LIVER,ACH-001426
PEDS078_BONE,CCLFPEDS0007T_BONE,ACH-001427
CCLFPEDS0007T_BONE,CCLFPEDS0007T_BONE,ACH-001427
CCLFPEDS0010T_PLEURA,CCLFPEDS0010T_BONE,ACH-001428
PEDS110_BONE,CCLFPEDS0010T_BONE,ACH-001428
CCLFPEDS0010T_BONE,CCLFPEDS0010T_BONE,ACH-001428
CCLFPEDS0009T_PLEURA,CCLFPEDS0009T_BONE,ACH-001429
PEDS117_BONE,CCLFPEDS0009T_BONE,ACH-001429
CCLFPEDS0009T_BONE,CCLFPEDS0009T_BONE,ACH-001429
TC138_BONE,TC138_BONE,ACH-001430
TC205_BONE,TC205_BONE,ACH-001431
SNU408_PANCREAS,SNU408_PANCREAS,ACH-001432
CCLFPEDS0008T_SOFT_TISSUE,CCLFPEDS0008T_SOFT_TISSUE,ACH-001433
PEDS092_SOFT_TISSUE,CCLFPEDS0008T_SOFT_TISSUE,ACH-001433
PEDS092T_SOFT_TISSUE,CCLFPEDS0008T_SOFT_TISSUE,ACH-001433
MSKB9_BONE,MSKB9_BONE,ACH-001434
1156QE8_TESTIS,1156QE8_TESTIS,ACH-001435
1156QE_TESTES,1156QE8_TESTIS,ACH-001435
1156QE8_TESTES,1156QE8_TESTIS,ACH-001435
1411H_TESTES,1411H_TESTIS,ACH-001436
1411H_TESTIS,1411H_TESTIS,ACH-001436
1618K_TESTES,1618K_TESTIS,ACH-001437
1618K_TESTIS,1618K_TESTIS,ACH-001437
1777NRPMET_TESTES,1777NRPMET_TESTIS,ACH-001438
1777NRPMET_TESTIS,1777NRPMET_TESTIS,ACH-001438
577MF_SOFT_TISSUE,577MF_TESTIS,ACH-001439
577MF_TESTIS,577MF_TESTIS,ACH-001439
833KE_TESTIS,833KE_TESTIS,ACH-001440
833KE_TESTES,833KE_TESTIS,ACH-001440
921_UVEA,921_UVEA,ACH-001441
921_UVEAL,921_UVEA,ACH-001441
A388_SKIN,A388_SKIN,ACH-001442
ASH3_THYROID,ASH3_THYROID,ACH-001443
BEWO_PLACENTA,BEWO_PLACENTA,ACH-001444
BICR3_LUNG,BICR3_LUNG,ACH-001445
BICR82_UPPER_AERODIGESTIVE_TRACT,BICR82_UPPER_AERODIGESTIVE_TRACT,ACH-001446
BJAB_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BJAB_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001447
BJAB_HAEMATOPOIETIC_AND_LYMPHOID,BJAB_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001447
BL100_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BL100_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001448
BL100_HAEMATOPOIETIC_AND_LYMPHOID,BL100_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001448
BL2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BL2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001449
BL2_HAEMATOPOIETIC_AND_LYMPHOID,BL2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001449
BLUE1_HAEMATOPOIETIC_AND_LYMPHOID,BLUE1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001450
BLUE1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BLUE1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001450
BOKU_CERVIX,BOKU_CERVIX,ACH-001451
BONNA12_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BONNA12_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001452
BONNA12_HAEMATOPOIETIC_AND_LYMPHOID,BONNA12_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001452
BPH1_PROSTATE,BPH1_PROSTATE,ACH-001453
C10_LARGE_INTESTINE,C10_LARGE_INTESTINE,ACH-001454
C106_LARGE_INTESTINE,C106_LARGE_INTESTINE,ACH-001455
C125PM_LARGE_INTESTINE,C125PM_LARGE_INTESTINE,ACH-001456
C70_LARGE_INTESTINE,C70_LARGE_INTESTINE,ACH-001457
C75_LARGE_INTESTINE,C75_LARGE_INTESTINE,ACH-001458
C80_LARGE_INTESTINE,C80_LARGE_INTESTINE,ACH-001459
C84_LARGE_INTESTINE,C84_LARGE_INTESTINE,ACH-001460
C99_LARGE_INTESTINE,C99_LARGE_INTESTINE,ACH-001461
CHLA11_AUTONOMIC_GANGLIA,CHLA11_AUTONOMIC_GANGLIA,ACH-001462
CHLA12_AUTONOMIC_GANGLIA,CHLA12_AUTONOMIC_GANGLIA,ACH-001463
CHLA122_AUTONOMIC_GANGLIA,CHLA122_AUTONOMIC_GANGLIA,ACH-001464
CHLA136_AUTONOMIC_GANGLIA,CHLA136_AUTONOMIC_GANGLIA,ACH-001465
CHLA140_AUTONOMIC_GANGLIA,CHLA140_AUTONOMIC_GANGLIA,ACH-001466
CHLA144_AUTONOMIC_GANGLIA,CHLA144_AUTONOMIC_GANGLIA,ACH-001467
CHLA145_AUTONOMIC_GANGLIA,CHLA145_AUTONOMIC_GANGLIA,ACH-001468
CHLA171_AUTONOMIC_GANGLIA,CHLA171_AUTONOMIC_GANGLIA,ACH-001469
CHLA172_AUTONOMIC_GANGLIA,CHLA172_AUTONOMIC_GANGLIA,ACH-001470
CHLA20_AUTONOMIC_GANGLIA,CHLA20_AUTONOMIC_GANGLIA,ACH-001471
CHLA225_AUTONOMIC_GANGLIA,CHLA225_AUTONOMIC_GANGLIA,ACH-001472
CHLA247_AUTONOMIC_GANGLIA,CHLA247_AUTONOMIC_GANGLIA,ACH-001473
CHLA253_AUTONOMIC_GANGLIA,CHLA253_AUTONOMIC_GANGLIA,ACH-001474
CHLA42_AUTONOMIC_GANGLIA,CHLA42_AUTONOMIC_GANGLIA,ACH-001475
CHLA52_AUTONOMIC_GANGLIA,CHLA52_AUTONOMIC_GANGLIA,ACH-001476
CHLA53_AUTONOMIC_GANGLIA,CHLA53_AUTONOMIC_GANGLIA,ACH-001477
CHLA60_AUTONOMIC_GANGLIA,CHLA60_AUTONOMIC_GANGLIA,ACH-001478
CHLA61_AUTONOMIC_GANGLIA,CHLA61_AUTONOMIC_GANGLIA,ACH-001479
CHLA79_AUTONOMIC_GANGLIA,CHLA79_AUTONOMIC_GANGLIA,ACH-001480
CHLA90_AUTONOMIC_GANGLIA,CHLA90_AUTONOMIC_GANGLIA,ACH-001481
CHLA95_AUTONOMIC_GANGLIA,CHLA95_AUTONOMIC_GANGLIA,ACH-001482
CHP100_BONE,CHP100_BONE,ACH-001483
CI_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,CI_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001484
CI_HAEMATOPOIETIC_AND_LYMPHOID,CI_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001484
CII_HAEMATOPOIETIC_AND_LYMPHOID,CII_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001485
CII_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,CII_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001485
COGN291_AUTONOMIC_GANGLIA,COGN291_AUTONOMIC_GANGLIA,ACH-001486
COGN316_AUTONOMIC_GANGLIA,COGN316_AUTONOMIC_GANGLIA,ACH-001487
COGN321_AUTONOMIC_GANGLIA,COGN321_AUTONOMIC_GANGLIA,ACH-001488
CORL32_LUNG,CORL32_LUNG,ACH-001489
CORL321_PLEURA,CORL321_LUNG,ACH-001490
CORL321_LUNG,CORL321_LUNG,ACH-001490
DND39_HAEMATOPOIETIC_AND_LYMPHOID,DND39_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001491
DND39_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,DND39_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001491
DOGKIT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,DOGKIT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001492
DOGKIT_HAEMATOPOIETIC_AND_LYMPHOID,DOGKIT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001492
DOGUM_HAEMATOPOIETIC_AND_LYMPHOID,DOGUM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001493
DOGUM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,DOGUM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001493
EGI1_BILIARY_TRACT,EGI1_BILIARY_TRACT,ACH-001494
EMTOKA_ENDOMETRIUM,EMTOKA_ENDOMETRIUM,ACH-001495
