entity:sample_id	fastq1	fastq2	star_bam_file	star_bam_index	star_chimeric_bam_file	star_transcriptome_bam	RNAseq_bai	RNAseq_bam	star_md_bam_file	bam_file	bam_index	transcriptome_bam	WES_bai	WES_bam
2B-8h-RNA	gs://jkobject/JK_RNA_AMLproject/2B-8h-RNA_R1_001.fastq.gz	gs://jkobject/JK_RNA_AMLproject/2B-8h-RNA_R2_001.fastq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/b6b72f97-c1d1-44d3-9773-270e80e9eb91/star_workflow/08646c03-273c-4178-8d8c-e7455f09e8ad/call-star/star_out/2B-8h-RNA.Aligned.sortedByCoord.out.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/b6b72f97-c1d1-44d3-9773-270e80e9eb91/star_workflow/08646c03-273c-4178-8d8c-e7455f09e8ad/call-star/star_out/2B-8h-RNA.Aligned.sortedByCoord.out.bam.bai	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/b6b72f97-c1d1-44d3-9773-270e80e9eb91/star_workflow/08646c03-273c-4178-8d8c-e7455f09e8ad/call-star/star_out/2B-8h-RNA.Chimeric.out.sorted.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/b6b72f97-c1d1-44d3-9773-270e80e9eb91/star_workflow/08646c03-273c-4178-8d8c-e7455f09e8ad/call-star/star_out/2B-8h-RNA.Aligned.toTranscriptome.out.bam								
2C-16h-RNA	gs://jkobject/JK_RNA_AMLproject/2C-16h-RNA_R1_001.fastq.gz	gs://jkobject/JK_RNA_AMLproject/2C-16h-RNA_R2_001.fastq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/b6b72f97-c1d1-44d3-9773-270e80e9eb91/star_workflow/3bf542d4-7d8e-47df-aeaf-ce0e886b3e0d/call-star/attempt-2/star_out/2C-16h-RNA.Aligned.sortedByCoord.out.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/b6b72f97-c1d1-44d3-9773-270e80e9eb91/star_workflow/3bf542d4-7d8e-47df-aeaf-ce0e886b3e0d/call-star/attempt-2/star_out/2C-16h-RNA.Aligned.sortedByCoord.out.bam.bai	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/b6b72f97-c1d1-44d3-9773-270e80e9eb91/star_workflow/3bf542d4-7d8e-47df-aeaf-ce0e886b3e0d/call-star/attempt-2/star_out/2C-16h-RNA.Chimeric.out.sorted.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/b6b72f97-c1d1-44d3-9773-270e80e9eb91/star_workflow/3bf542d4-7d8e-47df-aeaf-ce0e886b3e0d/call-star/attempt-2/star_out/2C-16h-RNA.Aligned.toTranscriptome.out.bam								
2C-24h-RNA	gs://jkobject/JK_RNA_AMLproject/2C-24h-RNA_R1_001.fastq.gz	gs://jkobject/JK_RNA_AMLproject/2C-24h-RNA_R2_001.fastq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/b6b72f97-c1d1-44d3-9773-270e80e9eb91/star_workflow/31839fa7-1d80-44c0-8d56-f0c8dcb66737/call-star/star_out/2C-24h-RNA.Aligned.sortedByCoord.out.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/b6b72f97-c1d1-44d3-9773-270e80e9eb91/star_workflow/31839fa7-1d80-44c0-8d56-f0c8dcb66737/call-star/star_out/2C-24h-RNA.Aligned.sortedByCoord.out.bam.bai	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/b6b72f97-c1d1-44d3-9773-270e80e9eb91/star_workflow/31839fa7-1d80-44c0-8d56-f0c8dcb66737/call-star/star_out/2C-24h-RNA.Chimeric.out.sorted.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/b6b72f97-c1d1-44d3-9773-270e80e9eb91/star_workflow/31839fa7-1d80-44c0-8d56-f0c8dcb66737/call-star/star_out/2C-24h-RNA.Aligned.toTranscriptome.out.bam								
2C-2h-RNA	gs://jkobject/JK_RNA_AMLproject/2C-2h-RNA_R1_001.fastq.gz	gs://jkobject/JK_RNA_AMLproject/2C-2h-RNA_R2_001.fastq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/b6b72f97-c1d1-44d3-9773-270e80e9eb91/star_workflow/6fe10be1-5725-4a4a-a66f-7a11def75b0c/call-star/star_out/2C-2h-RNA.Aligned.sortedByCoord.out.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/b6b72f97-c1d1-44d3-9773-270e80e9eb91/star_workflow/6fe10be1-5725-4a4a-a66f-7a11def75b0c/call-star/star_out/2C-2h-RNA.Aligned.sortedByCoord.out.bam.bai	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/b6b72f97-c1d1-44d3-9773-270e80e9eb91/star_workflow/6fe10be1-5725-4a4a-a66f-7a11def75b0c/call-star/star_out/2C-2h-RNA.Chimeric.out.sorted.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/b6b72f97-c1d1-44d3-9773-270e80e9eb91/star_workflow/6fe10be1-5725-4a4a-a66f-7a11def75b0c/call-star/star_out/2C-2h-RNA.Aligned.toTranscriptome.out.bam								
2C-4h-RNA	gs://jkobject/JK_RNA_AMLproject/2C-4h-RNA_R1_001.fastq.gz	gs://jkobject/JK_RNA_AMLproject/2C-4h-RNA_R2_001.fastq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/b6b72f97-c1d1-44d3-9773-270e80e9eb91/star_workflow/950cae3f-a70c-41ad-b9e6-8a86f1b3c5ba/call-star/star_out/2C-4h-RNA.Aligned.sortedByCoord.out.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/b6b72f97-c1d1-44d3-9773-270e80e9eb91/star_workflow/950cae3f-a70c-41ad-b9e6-8a86f1b3c5ba/call-star/star_out/2C-4h-RNA.Aligned.sortedByCoord.out.bam.bai	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/b6b72f97-c1d1-44d3-9773-270e80e9eb91/star_workflow/950cae3f-a70c-41ad-b9e6-8a86f1b3c5ba/call-star/star_out/2C-4h-RNA.Chimeric.out.sorted.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/b6b72f97-c1d1-44d3-9773-270e80e9eb91/star_workflow/950cae3f-a70c-41ad-b9e6-8a86f1b3c5ba/call-star/star_out/2C-4h-RNA.Aligned.toTranscriptome.out.bam								
2C-8h-RNA	gs://jkobject/JK_RNA_AMLproject/2C-8h-RNA_R1_001.fastq.gz	gs://jkobject/JK_RNA_AMLproject/2C-8h-RNA_R2_001.fastq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/b6b72f97-c1d1-44d3-9773-270e80e9eb91/star_workflow/fb224de8-1ab9-41cd-9d83-686e0016f61d/call-star/star_out/2C-8h-RNA.Aligned.sortedByCoord.out.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/b6b72f97-c1d1-44d3-9773-270e80e9eb91/star_workflow/fb224de8-1ab9-41cd-9d83-686e0016f61d/call-star/star_out/2C-8h-RNA.Aligned.sortedByCoord.out.bam.bai	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/b6b72f97-c1d1-44d3-9773-270e80e9eb91/star_workflow/fb224de8-1ab9-41cd-9d83-686e0016f61d/call-star/star_out/2C-8h-RNA.Chimeric.out.sorted.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/b6b72f97-c1d1-44d3-9773-270e80e9eb91/star_workflow/fb224de8-1ab9-41cd-9d83-686e0016f61d/call-star/star_out/2C-8h-RNA.Aligned.toTranscriptome.out.bam								
3A-8h-RNA	gs://jkobject/JK_RNA_AMLproject/3A-8h-RNA_R1_001.fastq.gz	gs://jkobject/JK_RNA_AMLproject/3A-8h-RNA_R2_001.fastq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/b6b72f97-c1d1-44d3-9773-270e80e9eb91/star_workflow/79a9e202-2f8d-4ca9-a9f1-2b58f6dea820/call-star/star_out/3A-8h-RNA.Aligned.sortedByCoord.out.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/b6b72f97-c1d1-44d3-9773-270e80e9eb91/star_workflow/79a9e202-2f8d-4ca9-a9f1-2b58f6dea820/call-star/star_out/3A-8h-RNA.Aligned.sortedByCoord.out.bam.bai	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/b6b72f97-c1d1-44d3-9773-270e80e9eb91/star_workflow/79a9e202-2f8d-4ca9-a9f1-2b58f6dea820/call-star/star_out/3A-8h-RNA.Chimeric.out.sorted.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/b6b72f97-c1d1-44d3-9773-270e80e9eb91/star_workflow/79a9e202-2f8d-4ca9-a9f1-2b58f6dea820/call-star/star_out/3A-8h-RNA.Aligned.toTranscriptome.out.bam								
3B-8h-RNA	gs://jkobject/JK_RNA_AMLproject/3B-8h-RNA_R1_001.fastq.gz	gs://jkobject/JK_RNA_AMLproject/3B-8h-RNA_R2_001.fastq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/b6b72f97-c1d1-44d3-9773-270e80e9eb91/star_workflow/719a6c11-18e8-48eb-9631-549cf2c0d68f/call-star/star_out/3B-8h-RNA.Aligned.sortedByCoord.out.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/b6b72f97-c1d1-44d3-9773-270e80e9eb91/star_workflow/719a6c11-18e8-48eb-9631-549cf2c0d68f/call-star/star_out/3B-8h-RNA.Aligned.sortedByCoord.out.bam.bai	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/b6b72f97-c1d1-44d3-9773-270e80e9eb91/star_workflow/719a6c11-18e8-48eb-9631-549cf2c0d68f/call-star/star_out/3B-8h-RNA.Chimeric.out.sorted.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/b6b72f97-c1d1-44d3-9773-270e80e9eb91/star_workflow/719a6c11-18e8-48eb-9631-549cf2c0d68f/call-star/star_out/3B-8h-RNA.Aligned.toTranscriptome.out.bam								
3C-8h-RNA	gs://jkobject/JK_RNA_AMLproject/3C-8h-RNA_R1_001.fastq.gz	gs://jkobject/JK_RNA_AMLproject/3C-8h-RNA_R2_001.fastq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/b6b72f97-c1d1-44d3-9773-270e80e9eb91/star_workflow/e45f39c3-d082-45f2-a99e-7ca1992cea65/call-star/star_out/3C-8h-RNA.Aligned.sortedByCoord.out.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/b6b72f97-c1d1-44d3-9773-270e80e9eb91/star_workflow/e45f39c3-d082-45f2-a99e-7ca1992cea65/call-star/star_out/3C-8h-RNA.Aligned.sortedByCoord.out.bam.bai	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/b6b72f97-c1d1-44d3-9773-270e80e9eb91/star_workflow/e45f39c3-d082-45f2-a99e-7ca1992cea65/call-star/star_out/3C-8h-RNA.Chimeric.out.sorted.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/b6b72f97-c1d1-44d3-9773-270e80e9eb91/star_workflow/e45f39c3-d082-45f2-a99e-7ca1992cea65/call-star/star_out/3C-8h-RNA.Aligned.toTranscriptome.out.bam								
4A-8h-RNA	gs://jkobject/JK_RNA_AMLproject/4A-8h-RNA_R1_001.fastq.gz	gs://jkobject/JK_RNA_AMLproject/4A-8h-RNA_R2_001.fastq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/b6b72f97-c1d1-44d3-9773-270e80e9eb91/star_workflow/970a9ac6-5421-4d6e-8575-1dd599f3f6c5/call-star/star_out/4A-8h-RNA.Aligned.sortedByCoord.out.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/b6b72f97-c1d1-44d3-9773-270e80e9eb91/star_workflow/970a9ac6-5421-4d6e-8575-1dd599f3f6c5/call-star/star_out/4A-8h-RNA.Aligned.sortedByCoord.out.bam.bai	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/b6b72f97-c1d1-44d3-9773-270e80e9eb91/star_workflow/970a9ac6-5421-4d6e-8575-1dd599f3f6c5/call-star/star_out/4A-8h-RNA.Chimeric.out.sorted.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/b6b72f97-c1d1-44d3-9773-270e80e9eb91/star_workflow/970a9ac6-5421-4d6e-8575-1dd599f3f6c5/call-star/star_out/4A-8h-RNA.Aligned.toTranscriptome.out.bam								
4B-8h-RNA	gs://jkobject/JK_RNA_AMLproject/4B-8h-RNA_R1_001.fastq.gz	gs://jkobject/JK_RNA_AMLproject/4B-8h-RNA_R2_001.fastq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/b6b72f97-c1d1-44d3-9773-270e80e9eb91/star_workflow/5450a0e9-be96-469e-8120-66bf28bcbaa0/call-star/star_out/4B-8h-RNA.Aligned.sortedByCoord.out.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/b6b72f97-c1d1-44d3-9773-270e80e9eb91/star_workflow/5450a0e9-be96-469e-8120-66bf28bcbaa0/call-star/star_out/4B-8h-RNA.Aligned.sortedByCoord.out.bam.bai	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/b6b72f97-c1d1-44d3-9773-270e80e9eb91/star_workflow/5450a0e9-be96-469e-8120-66bf28bcbaa0/call-star/star_out/4B-8h-RNA.Chimeric.out.sorted.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/b6b72f97-c1d1-44d3-9773-270e80e9eb91/star_workflow/5450a0e9-be96-469e-8120-66bf28bcbaa0/call-star/star_out/4B-8h-RNA.Aligned.toTranscriptome.out.bam								
4C-8h-RNA	gs://jkobject/JK_RNA_AMLproject/4C-8h-RNA_R1_001.fastq.gz	gs://jkobject/JK_RNA_AMLproject/4C-8h-RNA_R2_001.fastq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/b6b72f97-c1d1-44d3-9773-270e80e9eb91/star_workflow/35d9e7ab-9cf5-4227-8808-1e993819e40c/call-star/star_out/4C-8h-RNA.Aligned.sortedByCoord.out.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/b6b72f97-c1d1-44d3-9773-270e80e9eb91/star_workflow/35d9e7ab-9cf5-4227-8808-1e993819e40c/call-star/star_out/4C-8h-RNA.Aligned.sortedByCoord.out.bam.bai	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/b6b72f97-c1d1-44d3-9773-270e80e9eb91/star_workflow/35d9e7ab-9cf5-4227-8808-1e993819e40c/call-star/star_out/4C-8h-RNA.Chimeric.out.sorted.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/b6b72f97-c1d1-44d3-9773-270e80e9eb91/star_workflow/35d9e7ab-9cf5-4227-8808-1e993819e40c/call-star/star_out/4C-8h-RNA.Aligned.toTranscriptome.out.bam								
A0029D_1	gs://jkobject/rnaseq_james/A0029D_1_1.fq.gz	gs://jkobject/rnaseq_james/A0029D_1_2.fq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/35318d38-6fa8-400e-b39c-a3f3627230af/star_workflow/eba017f5-6ede-4a27-856e-8b75e0bbe2db/call-star/star_out/A0029D_1.Aligned.sortedByCoord.out.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/35318d38-6fa8-400e-b39c-a3f3627230af/star_workflow/eba017f5-6ede-4a27-856e-8b75e0bbe2db/call-star/star_out/A0029D_1.Aligned.sortedByCoord.out.bam.bai	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/35318d38-6fa8-400e-b39c-a3f3627230af/star_workflow/eba017f5-6ede-4a27-856e-8b75e0bbe2db/call-star/star_out/A0029D_1.Chimeric.out.sorted.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/35318d38-6fa8-400e-b39c-a3f3627230af/star_workflow/eba017f5-6ede-4a27-856e-8b75e0bbe2db/call-star/star_out/A0029D_1.Aligned.toTranscriptome.out.bam								
A0029D_2	gs://jkobject/rnaseq_james/A0029D_2_1.fq.gz	gs://jkobject/rnaseq_james/A0029D_2_2.fq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/35318d38-6fa8-400e-b39c-a3f3627230af/star_workflow/2eff1f3a-ba18-4572-972c-44fb837a03e4/call-star/star_out/A0029D_2.Aligned.sortedByCoord.out.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/35318d38-6fa8-400e-b39c-a3f3627230af/star_workflow/2eff1f3a-ba18-4572-972c-44fb837a03e4/call-star/star_out/A0029D_2.Aligned.sortedByCoord.out.bam.bai	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/35318d38-6fa8-400e-b39c-a3f3627230af/star_workflow/2eff1f3a-ba18-4572-972c-44fb837a03e4/call-star/star_out/A0029D_2.Chimeric.out.sorted.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/35318d38-6fa8-400e-b39c-a3f3627230af/star_workflow/2eff1f3a-ba18-4572-972c-44fb837a03e4/call-star/star_out/A0029D_2.Aligned.toTranscriptome.out.bam								
A0029D_3	gs://jkobject/rnaseq_james/A0029D_3_1.fq.gz	gs://jkobject/rnaseq_james/A0029D_3_2.fq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/35318d38-6fa8-400e-b39c-a3f3627230af/star_workflow/3d57863f-ef83-4427-9c92-24ee4dfe961e/call-star/star_out/A0029D_3.Aligned.sortedByCoord.out.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/35318d38-6fa8-400e-b39c-a3f3627230af/star_workflow/3d57863f-ef83-4427-9c92-24ee4dfe961e/call-star/star_out/A0029D_3.Aligned.sortedByCoord.out.bam.bai	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/35318d38-6fa8-400e-b39c-a3f3627230af/star_workflow/3d57863f-ef83-4427-9c92-24ee4dfe961e/call-star/star_out/A0029D_3.Chimeric.out.sorted.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/35318d38-6fa8-400e-b39c-a3f3627230af/star_workflow/3d57863f-ef83-4427-9c92-24ee4dfe961e/call-star/star_out/A0029D_3.Aligned.toTranscriptome.out.bam								
A0029T_1	gs://jkobject/rnaseq_james/A0029T_1_1.fq.gz	gs://jkobject/rnaseq_james/A0029T_1_2.fq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/35318d38-6fa8-400e-b39c-a3f3627230af/star_workflow/f25f7f49-65ac-422c-8b38-6bcdaa2b622e/call-star/attempt-2/star_out/A0029T_1.Aligned.sortedByCoord.out.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/35318d38-6fa8-400e-b39c-a3f3627230af/star_workflow/f25f7f49-65ac-422c-8b38-6bcdaa2b622e/call-star/attempt-2/star_out/A0029T_1.Aligned.sortedByCoord.out.bam.bai	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/35318d38-6fa8-400e-b39c-a3f3627230af/star_workflow/f25f7f49-65ac-422c-8b38-6bcdaa2b622e/call-star/attempt-2/star_out/A0029T_1.Chimeric.out.sorted.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/35318d38-6fa8-400e-b39c-a3f3627230af/star_workflow/f25f7f49-65ac-422c-8b38-6bcdaa2b622e/call-star/attempt-2/star_out/A0029T_1.Aligned.toTranscriptome.out.bam								
A0029T_2	gs://jkobject/rnaseq_james/A0029T_2_1.fq.gz	gs://jkobject/rnaseq_james/A0029T_2_2.fq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/35318d38-6fa8-400e-b39c-a3f3627230af/star_workflow/b6e75e49-471a-484c-8e8a-475810c7e80f/call-star/star_out/A0029T_2.Aligned.sortedByCoord.out.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/35318d38-6fa8-400e-b39c-a3f3627230af/star_workflow/b6e75e49-471a-484c-8e8a-475810c7e80f/call-star/star_out/A0029T_2.Aligned.sortedByCoord.out.bam.bai	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/35318d38-6fa8-400e-b39c-a3f3627230af/star_workflow/b6e75e49-471a-484c-8e8a-475810c7e80f/call-star/star_out/A0029T_2.Chimeric.out.sorted.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/35318d38-6fa8-400e-b39c-a3f3627230af/star_workflow/b6e75e49-471a-484c-8e8a-475810c7e80f/call-star/star_out/A0029T_2.Aligned.toTranscriptome.out.bam								
A0029T_3	gs://jkobject/rnaseq_james/A0029T_3_1.fq.gz	gs://jkobject/rnaseq_james/A0029T_3_2.fq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/35318d38-6fa8-400e-b39c-a3f3627230af/star_workflow/36668f25-8b3e-48b4-87d1-25ccfc92d2b0/call-star/star_out/A0029T_3.Aligned.sortedByCoord.out.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/35318d38-6fa8-400e-b39c-a3f3627230af/star_workflow/36668f25-8b3e-48b4-87d1-25ccfc92d2b0/call-star/star_out/A0029T_3.Aligned.sortedByCoord.out.bam.bai	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/35318d38-6fa8-400e-b39c-a3f3627230af/star_workflow/36668f25-8b3e-48b4-87d1-25ccfc92d2b0/call-star/star_out/A0029T_3.Chimeric.out.sorted.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/35318d38-6fa8-400e-b39c-a3f3627230af/star_workflow/36668f25-8b3e-48b4-87d1-25ccfc92d2b0/call-star/star_out/A0029T_3.Aligned.toTranscriptome.out.bam								
A0069D_1	gs://jkobject/rnaseq_james/A0069D_1_1.fq.gz	gs://jkobject/rnaseq_james/A0069D_1_2.fq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/35318d38-6fa8-400e-b39c-a3f3627230af/star_workflow/9b84e5c0-7b53-4961-894b-a6d77e05a735/call-star/star_out/A0069D_1.Aligned.sortedByCoord.out.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/35318d38-6fa8-400e-b39c-a3f3627230af/star_workflow/9b84e5c0-7b53-4961-894b-a6d77e05a735/call-star/star_out/A0069D_1.Aligned.sortedByCoord.out.bam.bai	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/35318d38-6fa8-400e-b39c-a3f3627230af/star_workflow/9b84e5c0-7b53-4961-894b-a6d77e05a735/call-star/star_out/A0069D_1.Chimeric.out.sorted.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/35318d38-6fa8-400e-b39c-a3f3627230af/star_workflow/9b84e5c0-7b53-4961-894b-a6d77e05a735/call-star/star_out/A0069D_1.Aligned.toTranscriptome.out.bam								
A0069D_2	gs://jkobject/rnaseq_james/A0069D_2_1.fq.gz	gs://jkobject/rnaseq_james/A0069D_2_2.fq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/35318d38-6fa8-400e-b39c-a3f3627230af/star_workflow/87a37b1e-79d9-4bf2-a061-87b6d1f9d9f4/call-star/star_out/A0069D_2.Aligned.sortedByCoord.out.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/35318d38-6fa8-400e-b39c-a3f3627230af/star_workflow/87a37b1e-79d9-4bf2-a061-87b6d1f9d9f4/call-star/star_out/A0069D_2.Aligned.sortedByCoord.out.bam.bai	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/35318d38-6fa8-400e-b39c-a3f3627230af/star_workflow/87a37b1e-79d9-4bf2-a061-87b6d1f9d9f4/call-star/star_out/A0069D_2.Chimeric.out.sorted.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/35318d38-6fa8-400e-b39c-a3f3627230af/star_workflow/87a37b1e-79d9-4bf2-a061-87b6d1f9d9f4/call-star/star_out/A0069D_2.Aligned.toTranscriptome.out.bam								
A0069D_3	gs://jkobject/rnaseq_james/A0069D_3_1.fq.gz	gs://jkobject/rnaseq_james/A0069D_3_2.fq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/35318d38-6fa8-400e-b39c-a3f3627230af/star_workflow/90424066-b700-47c0-9f28-0de2afe0114b/call-star/star_out/A0069D_3.Aligned.sortedByCoord.out.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/35318d38-6fa8-400e-b39c-a3f3627230af/star_workflow/90424066-b700-47c0-9f28-0de2afe0114b/call-star/star_out/A0069D_3.Aligned.sortedByCoord.out.bam.bai	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/35318d38-6fa8-400e-b39c-a3f3627230af/star_workflow/90424066-b700-47c0-9f28-0de2afe0114b/call-star/star_out/A0069D_3.Chimeric.out.sorted.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/35318d38-6fa8-400e-b39c-a3f3627230af/star_workflow/90424066-b700-47c0-9f28-0de2afe0114b/call-star/star_out/A0069D_3.Aligned.toTranscriptome.out.bam								
A0069T_1	gs://jkobject/rnaseq_james/A0069T_1_1.fq.gz	gs://jkobject/rnaseq_james/A0069T_1_2.fq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/35318d38-6fa8-400e-b39c-a3f3627230af/star_workflow/7946852e-cbf7-4283-869d-2235db509756/call-star/star_out/A0069T_1.Aligned.sortedByCoord.out.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/35318d38-6fa8-400e-b39c-a3f3627230af/star_workflow/7946852e-cbf7-4283-869d-2235db509756/call-star/star_out/A0069T_1.Aligned.sortedByCoord.out.bam.bai	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/35318d38-6fa8-400e-b39c-a3f3627230af/star_workflow/7946852e-cbf7-4283-869d-2235db509756/call-star/star_out/A0069T_1.Chimeric.out.sorted.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/35318d38-6fa8-400e-b39c-a3f3627230af/star_workflow/7946852e-cbf7-4283-869d-2235db509756/call-star/star_out/A0069T_1.Aligned.toTranscriptome.out.bam								
